id,x,y,ra,dec,r2,flag,u,g,r,i,z,uerr,gerr,rerr,ierr,zerr,e(b-v),u(SExflag),g(SExflag),r(SExflag),i(SExflag),zflag
146550,13962.13,12315.09,35.2351964,-4.0636943,367.52,8,99.0,16.0717,14.5164,14.1864,99.0,99.0,0.0012,5.0E-4,5.0E-4,99.0,0.0202,19,19,19,19,19
225081,8179.4,19074.77,35.534687,-3.7144827,15.49,8,20.7599,15.3567,14.9158,14.9253,15.2565,0.0089,2.0E-4,2.0E-4,2.0E-4,4.0E-4,0.0227,3,3,3,3,3
45672,10208.74,3660.39,35.4295926,-4.5108804,6.29,8,16.1701,15.4084,14.9801,14.8525,15.2452,6.0E-4,2.0E-4,2.0E-4,1.0E-4,4.0E-4,0.0252,0,1,0,0,0
21733,12598.13,1720.53,35.30574,-4.6110868,6.13,8,16.5773,15.608,14.9586,14.8812,15.1766,7.0E-4,2.0E-4,2.0E-4,2.0E-4,5.0E-4,0.0272,0,0,0,0,0
9435,1532.04,654.56,35.8793519,-4.6660486,45.85,8,24.1215,15.4411,14.5279,13.541,15.0237,0.1858,2.0E-4,2.0E-4,1.0E-4,5.0E-4,0.0264,3,3,3,3,3
182369,11029.98,15032.31,35.3870838,-3.9233341,5.98,8,16.0729,15.5248,14.9839,14.9248,14.8425,4.0E-4,2.0E-4,2.0E-4,2.0E-4,3.0E-4,0.0232,2,3,2,2,2
226440,17891.95,19331.41,35.0318487,-3.7011253,5.67,8,15.3703,15.3783,14.886,14.9922,14.7692,3.0E-4,2.0E-4,3.0E-4,2.0E-4,3.0E-4,0.0192,26,27,27,27,26
53265,4129.18,4373.0,35.744659,-4.4740078,8.2,8,15.6023,14.7947,14.4713,14.254,14.7682,4.0E-4,1.0E-4,2.0E-4,1.0E-4,4.0E-4,0.029,0,1,1,0,0
137962,12038.75,11337.6,35.3348121,-4.114219,6.0,8,16.0414,15.6117,14.9887,14.9233,14.7348,4.0E-4,2.0E-4,2.0E-4,2.0E-4,3.0E-4,0.0219,0,0,0,0,0
175099,14122.02,14428.84,35.226947,-3.9544839,6.3,8,15.8179,15.347,14.7341,14.9019,14.7115,4.0E-4,2.0E-4,2.0E-4,2.0E-4,3.0E-4,0.0213,0,1,1,0,0
58171,11770.89,4743.92,35.3486401,-4.4548919,6.41,8,15.7718,15.4917,14.9968,14.8303,14.6941,4.0E-4,2.0E-4,2.0E-4,2.0E-4,3.0E-4,0.0268,2,3,2,3,2
19818,18987.32,1531.66,34.9745734,-4.6206975,8.23,8,15.5619,14.7491,14.3724,14.3012,14.6935,4.0E-4,1.0E-4,1.0E-4,1.0E-4,3.0E-4,0.0225,2,2,2,2,2
187290,7374.36,15450.16,35.5763952,-3.9017403,6.3,8,16.0201,15.5561,14.9476,14.8292,14.661,4.0E-4,2.0E-4,2.0E-4,1.0E-4,2.0E-4,0.0254,0,0,0,0,0
186199,2781.54,15431.98,35.814235,-3.9026123,7.0,8,15.2527,15.0568,14.7165,14.6754,14.6501,2.0E-4,2.0E-4,1.0E-4,1.0E-4,2.0E-4,0.026,0,1,0,0,0
229290,4804.03,18513.66,35.7094497,-3.7434383,6.04,8,15.3814,15.3974,14.9208,14.9029,14.6386,3.0E-4,2.0E-4,2.0E-4,1.0E-4,2.0E-4,0.0257,3,3,3,3,3
162839,19003.44,13227.8,34.9741124,-4.0164262,5.5,8,15.8035,15.3938,14.9067,14.8668,14.6258,3.0E-4,2.0E-4,2.0E-4,1.0E-4,2.0E-4,0.0211,0,0,0,1,0
133536,2308.32,10859.88,35.8388556,-4.1388188,6.74,8,15.5065,15.3085,14.9771,14.6851,14.6243,3.0E-4,2.0E-4,2.0E-4,2.0E-4,3.0E-4,0.0246,2,3,3,2,2
152117,15972.01,12356.68,35.1310943,-4.0615106,6.27,8,15.2548,15.165,14.8116,14.82,14.6153,3.0E-4,2.0E-4,2.0E-4,2.0E-4,2.0E-4,0.0198,2,2,2,2,2
186456,18531.91,15411.43,34.9985992,-3.9036249,6.66,8,15.3507,14.9694,14.6867,14.6881,14.6024,3.0E-4,1.0E-4,1.0E-4,1.0E-4,2.0E-4,0.019,2,3,3,3,2
145063,2195.06,11912.94,35.8446954,-4.0844093,6.9,8,15.7483,15.3671,14.8989,14.6202,14.5939,3.0E-4,2.0E-4,2.0E-4,2.0E-4,2.0E-4,0.0246,2,3,2,2,2
43958,14295.03,3605.74,35.2178155,-4.5136653,7.74,8,15.6853,14.8635,14.3729,14.2853,14.5783,5.0E-4,1.0E-4,1.0E-4,1.0E-4,2.0E-4,0.0253,2,2,2,2,2
207550,10196.44,17175.14,35.4302541,-3.8126275,6.56,8,15.9967,15.467,14.8883,14.8002,14.573,4.0E-4,2.0E-4,2.0E-4,2.0E-4,2.0E-4,0.0229,0,0,0,0,0
149231,14067.94,11951.83,35.2297103,-4.0824613,11.14,8,24.0818,14.9132,14.3219,14.5751,14.5643,0.1222,1.0E-4,1.0E-4,1.0E-4,2.0E-4,0.0203,35,35,35,35,35
167377,334.76,13609.78,35.9409956,-3.9966908,6.3,8,15.3563,15.2036,14.8801,14.7516,14.5641,3.0E-4,2.0E-4,2.0E-4,2.0E-4,3.0E-4,0.0279,3,3,3,3,3
149124,3959.53,12235.69,35.7532961,-4.0677729,6.79,8,15.3907,15.2026,14.7834,14.6703,14.5322,3.0E-4,2.0E-4,2.0E-4,1.0E-4,2.0E-4,0.0245,0,1,0,1,0
147611,8482.59,12070.95,35.5190182,-4.0763362,6.69,8,16.6534,15.6261,14.9472,14.6795,14.4877,5.0E-4,2.0E-4,2.0E-4,1.0E-4,2.0E-4,0.0238,0,0,0,0,0
94113,3113.65,7796.65,35.7972086,-4.297102,7.21,8,15.4538,15.2811,14.782,14.5474,14.4531,3.0E-4,2.0E-4,2.0E-4,1.0E-4,2.0E-4,0.0272,0,0,0,1,0
152079,12672.64,12516.27,35.3019888,-4.0533157,7.23,8,15.4399,15.1054,14.6049,14.5669,14.4116,3.0E-4,2.0E-4,2.0E-4,1.0E-4,2.0E-4,0.0213,2,2,2,2,2
213419,14920.68,17697.63,35.1856443,-3.7855917,7.52,8,16.1784,15.3529,14.9503,14.6353,14.3987,4.0E-4,2.0E-4,2.0E-4,1.0E-4,3.0E-4,0.0216,0,1,1,0,0
211406,4301.65,17496.0,35.7354791,-3.7960063,7.47,8,16.51,15.5565,14.8973,14.5507,14.379,5.0E-4,2.0E-4,2.0E-4,1.0E-4,2.0E-4,0.026,2,3,2,2,2
160702,13046.35,13272.92,35.2826409,-4.014219,7.35,8,15.2053,14.9908,14.6414,14.5915,14.3546,3.0E-4,2.0E-4,1.0E-4,2.0E-4,3.0E-4,0.0211,2,2,2,2,2
113881,17171.04,9232.17,35.0689107,-4.2229124,7.62,8,16.0939,15.4023,14.7558,14.5052,14.3524,4.0E-4,2.0E-4,2.0E-4,2.0E-4,2.0E-4,0.0201,2,3,2,2,2
30327,381.33,2534.52,35.9389368,-4.5688881,7.33,8,15.2988,15.0082,14.6026,14.4209,14.347,3.0E-4,2.0E-4,1.0E-4,1.0E-4,2.0E-4,0.0268,2,2,2,2,2
228034,7658.36,18875.16,35.5616645,-3.7247924,7.83,8,15.3582,15.0224,14.632,14.4228,14.3352,3.0E-4,2.0E-4,2.0E-4,1.0E-4,2.0E-4,0.0226,0,0,0,0,0
9658,942.23,623.54,35.9099244,-4.6676326,6.28,8,17.2388,15.6561,14.9043,14.6956,14.3314,7.0E-4,2.0E-4,2.0E-4,1.0E-4,2.0E-4,0.0276,2,2,2,2,2
134593,6865.4,11109.18,35.602794,-4.1260164,8.17,8,15.8552,15.1179,14.4797,14.3388,14.3011,4.0E-4,2.0E-4,1.0E-4,1.0E-4,2.0E-4,0.0249,2,3,2,3,2
44584,14257.24,3732.72,35.2197759,-4.5071054,8.63,8,15.73,14.7809,14.0725,14.0475,14.298,4.0E-4,1.0E-4,1.0E-4,1.0E-4,2.0E-4,0.0254,2,2,2,2,2
76528,12264.87,6399.27,35.3230554,-4.3693626,12.34,8,17.4419,15.711,14.9472,14.5668,14.2684,0.0013,3.0E-4,2.0E-4,2.0E-4,3.0E-4,0.024,3,3,3,3,3
90874,8127.76,7680.29,35.5374212,-4.3031847,8.2,8,15.411,15.0955,14.5932,14.3895,14.2475,3.0E-4,2.0E-4,1.0E-4,1.0E-4,2.0E-4,0.0246,0,0,0,0,0
92234,6216.57,7770.18,35.6364433,-4.2985237,8.1,8,15.6158,15.0692,14.5233,14.3323,14.2354,3.0E-4,2.0E-4,1.0E-4,1.0E-4,2.0E-4,0.0273,3,3,3,3,3
84958,13625.67,6955.15,35.2525511,-4.3406271,9.08,8,15.1404,14.6925,14.2942,14.2298,14.2315,2.0E-4,1.0E-4,1.0E-4,1.0E-4,2.0E-4,0.0212,2,2,2,2,2
39805,6830.0,3256.93,35.6047045,-4.5317106,7.45,8,15.4606,15.1009,14.6768,14.4762,14.2238,3.0E-4,2.0E-4,1.0E-4,1.0E-4,2.0E-4,0.0251,0,0,0,0,0
195160,14358.04,16168.57,35.2147514,-3.8645973,9.42,8,15.2308,14.7104,14.4032,14.2617,14.2061,3.0E-4,1.0E-4,1.0E-4,1.0E-4,2.0E-4,0.0214,2,3,3,3,2
88928,2898.18,7438.33,35.8083805,-4.3156094,8.0,8,15.1943,14.898,14.5136,14.3056,14.1949,3.0E-4,1.0E-4,1.0E-4,1.0E-4,2.0E-4,0.0273,2,2,2,2,2
149902,490.07,12358.28,35.9329917,-4.0613535,8.4,8,16.0919,15.3579,14.6352,14.261,14.1771,4.0E-4,2.0E-4,1.0E-4,1.0E-4,2.0E-4,0.0265,0,0,0,1,0
65496,1960.92,5639.03,35.856989,-4.4085464,7.77,8,14.9641,14.9373,14.5169,14.335,14.1437,2.0E-4,1.0E-4,1.0E-4,1.0E-4,2.0E-4,0.0274,0,0,0,0,0
38429,2962.39,3543.7,35.8051435,-4.5168266,39.37,8,15.8213,14.9331,14.547,14.3159,14.1419,5.0E-4,2.0E-4,2.0E-4,2.0E-4,4.0E-4,0.0295,3,3,3,3,3
168911,10828.24,13971.49,35.397527,-3.9781428,8.54,8,15.3216,14.8685,14.7139,14.3157,14.118,3.0E-4,2.0E-4,2.0E-4,1.0E-4,2.0E-4,0.0228,0,1,1,0,0
218219,962.23,18046.43,35.9083673,-3.7674972,7.69,8,15.3038,14.9422,14.3964,14.3807,14.102,2.0E-4,1.0E-4,1.0E-4,1.0E-4,2.0E-4,0.0288,2,3,2,3,2
221228,10221.37,18491.6,35.428966,-3.7446141,9.85,8,15.1912,14.702,14.2613,14.1258,14.0867,3.0E-4,1.0E-4,1.0E-4,1.0E-4,2.0E-4,0.0231,0,0,0,0,0
169580,15898.87,14081.14,35.1349194,-3.9724172,8.68,8,15.4724,14.9526,14.2735,14.2386,14.0725,3.0E-4,1.0E-4,1.0E-4,1.0E-4,2.0E-4,0.02,0,0,0,0,0
174456,19191.37,14423.71,34.9644183,-3.9546351,7.66,8,16.1956,15.0586,14.6318,14.2315,14.0647,5.0E-4,2.0E-4,2.0E-4,2.0E-4,2.0E-4,0.0203,2,3,3,3,2
190133,18753.05,15752.72,34.9871587,-3.8859866,9.11,8,15.2232,14.6431,14.2065,14.1628,14.0523,3.0E-4,1.0E-4,1.0E-4,1.0E-4,2.0E-4,0.019,0,1,0,0,0
175318,10152.81,14579.25,35.4325095,-3.9467439,10.47,8,14.8495,14.5601,14.2187,14.0147,13.9175,3.0E-4,2.0E-4,1.0E-4,1.0E-4,2.0E-4,0.0237,2,2,2,2,2
130687,1356.02,10871.03,35.8881839,-4.1382175,10.79,8,15.5977,14.8323,14.2852,13.9075,13.912,3.0E-4,1.0E-4,1.0E-4,1.0E-4,2.0E-4,0.0253,0,1,0,1,0
108999,13759.09,9178.39,35.2456689,-4.2257586,10.63,8,15.1605,14.6168,14.1078,13.9755,13.8637,3.0E-4,1.0E-4,1.0E-4,1.0E-4,2.0E-4,0.0213,2,2,2,2,2
107078,17742.07,8875.7,35.0393186,-4.2413137,9.77,8,17.3242,15.6358,14.5435,14.1199,13.8563,8.0E-4,2.0E-4,1.0E-4,1.0E-4,2.0E-4,0.0203,0,0,0,1,1
36346,13001.19,3088.91,35.2848638,-4.5403858,8.3,8,15.6095,15.0019,14.269,14.1305,13.8502,4.0E-4,1.0E-4,1.0E-4,1.0E-4,2.0E-4,0.0265,0,0,0,0,0
69863,10621.79,6023.86,35.4081937,-4.3887689,9.46,8,15.7647,15.09,14.2503,14.0714,13.8412,4.0E-4,2.0E-4,1.0E-4,1.0E-4,2.0E-4,0.0253,2,2,2,2,2
126983,2888.56,10661.01,35.8088041,-4.1491073,11.91,8,15.0764,14.5221,14.0209,13.8069,13.8235,2.0E-4,1.0E-4,1.0E-4,1.0E-4,2.0E-4,0.0245,2,3,2,3,2
218935,16259.13,18249.46,35.116356,-3.7570582,50.37,8,15.8255,14.7892,14.1142,15.2743,13.7966,3.0E-4,1.0E-4,1.0E-4,0.0,1.0E-4,0.0203,0,1,0,1,0
141347,15865.32,11819.1,35.1366086,-4.089287,10.29,8,16.2565,15.1756,14.249,13.9767,13.7848,4.0E-4,2.0E-4,1.0E-4,1.0E-4,1.0E-4,0.02,2,2,2,2,2
220193,4318.21,18450.4,35.7346039,-3.7466991,11.44,8,15.0916,14.486,14.159,13.8772,13.7626,2.0E-4,1.0E-4,1.0E-4,1.0E-4,2.0E-4,0.0264,0,0,0,0,0
55652,9699.39,4635.61,35.4559908,-4.4604961,11.26,8,15.2719,14.5083,14.0291,13.8723,13.7541,4.0E-4,1.0E-4,1.0E-4,1.0E-4,2.0E-4,0.0248,2,3,3,3,3
226041,18586.47,18857.7,34.9958792,-3.7255803,10.86,8,14.8049,14.2971,14.0108,13.8804,13.7485,2.0E-4,1.0E-4,1.0E-4,1.0E-4,1.0E-4,0.0188,0,0,0,0,0
167947,8076.53,13912.87,35.5400413,-3.9811697,11.67,8,16.6641,15.3461,14.3381,13.8216,13.7031,6.0E-4,2.0E-4,2.0E-4,1.0E-4,1.0E-4,0.0245,0,0,0,1,0
34351,19155.52,3251.87,34.9659116,-4.5318211,20.38,8,16.3467,14.7535,14.0453,13.643,13.5558,7.0E-4,2.0E-4,2.0E-4,1.0E-4,2.0E-4,0.022,2,2,3,2,2
138857,18064.9,11648.2,35.0226741,-4.0980629,11.92,8,16.7199,15.1376,14.0919,13.5562,13.158,5.0E-4,2.0E-4,1.0E-4,1.0E-4,1.0E-4,0.0204,2,2,2,2,2
96511,1757.15,8290.75,35.8674757,-4.2715394,12.85,8,16.2876,15.241,14.1076,13.5369,13.1126,5.0E-4,2.0E-4,1.0E-4,1.0E-4,1.0E-4,0.0261,0,0,0,0,0
6839,10760.73,288.63,35.4008902,-5.6184107,8.73,8,16.7833,15.6289,14.7454,14.1422,13.9293,8.0E-4,3.0E-4,2.0E-4,2.0E-4,2.0E-4,0.0238,2,2,2,2,2
6841,1253.53,546.08,35.8944314,-5.6049506,10.26,8,14.7166,14.4528,14.0836,13.7787,13.94,2.0E-4,1.0E-4,1.0E-4,1.0E-4,2.0E-4,0.025,2,2,2,2,2
6893,6409.5,516.57,35.6267772,-5.6066129,9.74,8,16.528,15.5684,14.4669,13.9223,14.3275,8.0E-4,3.0E-4,1.0E-4,1.0E-4,3.0E-4,0.0254,0,0,0,0,0
6969,8255.42,548.07,35.5309495,-5.6050054,7.32,8,15.3904,15.3609,14.7215,14.3762,14.9239,4.0E-4,2.0E-4,2.0E-4,2.0E-4,4.0E-4,0.0262,0,0,0,0,0
23942,17858.01,1957.66,35.0325055,-5.5320341,7.42,8,16.6346,15.41,14.8843,14.4461,14.3374,5.0E-4,2.0E-4,2.0E-4,2.0E-4,2.0E-4,0.0234,2,2,2,2,2
30236,15629.83,2651.89,35.1481768,-5.4962387,12.47,8,16.767,15.2733,14.3263,13.5634,13.0947,6.0E-4,2.0E-4,1.0E-4,1.0E-4,1.0E-4,0.0255,2,2,2,2,2
34874,14585.16,2767.61,35.2024004,-5.4902855,7.71,8,15.433,15.391,14.4554,14.2415,14.6334,3.0E-4,2.0E-4,1.0E-4,1.0E-4,2.0E-4,0.0258,2,2,2,2,2
37023,11552.93,3304.24,35.3597875,-5.4626072,10.29,8,15.241,14.5099,14.3208,13.9534,13.9166,3.0E-4,1.0E-4,1.0E-4,1.0E-4,2.0E-4,0.0251,0,0,0,0,0
41925,9719.16,3639.7,35.4549629,-5.4452832,8.35,8,15.6887,15.0642,14.7091,14.2957,14.4888,4.0E-4,2.0E-4,2.0E-4,1.0E-4,2.0E-4,0.0249,0,0,0,0,0
43554,19072.13,3768.26,34.9695593,-5.4384453,7.46,8,15.134,15.0468,14.558,14.4088,14.8847,3.0E-4,2.0E-4,2.0E-4,2.0E-4,4.0E-4,0.0237,0,0,0,0,0
45097,1546.09,3889.48,35.87913,-5.4322318,7.21,8,15.5346,15.4041,14.6522,14.4028,14.94,4.0E-4,2.0E-4,2.0E-4,2.0E-4,4.0E-4,0.0232,0,0,0,0,0
51256,811.12,4550.58,35.9172471,-5.3980491,8.79,8,16.4886,15.0587,14.619,14.0413,13.9199,5.0E-4,2.0E-4,2.0E-4,1.0E-4,2.0E-4,0.0234,0,0,0,0,0
57032,5840.15,5196.88,35.6562579,-5.3647985,9.04,8,15.385,14.7079,14.437,14.0337,13.829,3.0E-4,2.0E-4,1.0E-4,1.0E-4,2.0E-4,0.0235,2,3,3,3,3
60947,15986.41,5607.51,35.1297478,-5.3435286,10.21,8,14.7611,14.2674,14.106,13.8193,13.7669,2.0E-4,1.0E-4,1.0E-4,1.0E-4,1.0E-4,0.0224,0,0,0,0,0
61124,15537.82,5559.73,35.153024,-5.3460092,8.46,8,14.9951,14.6979,14.3699,14.1198,14.0335,2.0E-4,1.0E-4,1.0E-4,1.0E-4,2.0E-4,0.0226,0,0,0,0,0
61399,2587.57,5369.25,35.8250363,-5.3558155,7.32,8,15.4205,15.0751,14.7525,14.4344,14.298,3.0E-4,2.0E-4,2.0E-4,2.0E-4,2.0E-4,0.025,2,2,2,2,2
71117,279.81,6447.06,35.9447435,-5.3000479,8.7,8,14.5143,14.3544,14.2585,14.0355,13.8526,2.0E-4,1.0E-4,1.0E-4,1.0E-4,2.0E-4,0.024,0,0,0,0,0
72143,16434.89,6393.3,35.1064982,-5.302918,6.64,8,15.1384,14.978,14.778,14.5378,14.2508,2.0E-4,1.0E-4,2.0E-4,2.0E-4,2.0E-4,0.0216,0,0,0,0,0
74553,697.19,6723.67,35.9230775,-5.2857738,10.79,8,15.0073,14.4508,14.001,13.6765,13.4856,2.0E-4,1.0E-4,1.0E-4,1.0E-4,1.0E-4,0.0242,0,0,0,0,0
77693,5630.5,6868.32,35.6671088,-5.2784385,7.02,8,15.7264,15.1677,14.9405,14.518,14.4736,3.0E-4,2.0E-4,2.0E-4,2.0E-4,2.0E-4,0.0236,0,0,0,0,0
78837,11337.98,7021.35,35.3709693,-5.2705615,8.83,8,15.3785,14.8505,14.6116,14.2777,14.3226,3.0E-4,1.0E-4,2.0E-4,1.0E-4,2.0E-4,0.0226,0,0,0,0,0
79555,4963.33,7046.62,35.7017219,-5.269214,6.79,8,15.3215,14.9558,14.8277,14.5717,14.5143,3.0E-4,1.0E-4,2.0E-4,2.0E-4,2.0E-4,0.0237,0,0,0,0,0
81879,2275.75,7193.71,35.8411601,-5.2615447,7.55,8,15.546,15.007,14.7421,14.3601,14.224,4.0E-4,2.0E-4,2.0E-4,2.0E-4,2.0E-4,0.0248,0,0,0,0,0
82592,14696.12,7017.44,35.1967311,-5.2707155,6.45,8,15.4762,15.1056,14.9927,14.7133,14.6036,3.0E-4,2.0E-4,2.0E-4,2.0E-4,2.0E-4,0.0221,2,2,3,3,2
83261,990.26,7429.19,35.9078462,-5.2493344,7.3,8,15.5911,15.0681,14.7316,14.3838,14.2137,3.0E-4,2.0E-4,2.0E-4,1.0E-4,2.0E-4,0.0247,0,0,0,0,0
88403,11232.51,7854.82,35.3764472,-5.2275,8.7,8,15.2542,14.7777,14.5058,14.2929,14.1874,3.0E-4,1.0E-4,2.0E-4,1.0E-4,2.0E-4,0.022,0,0,0,0,0
91432,146.57,8207.8,35.951586,-5.2090747,10.05,8,14.4997,14.1491,14.1871,13.7555,13.7926,3.0E-4,2.0E-4,2.0E-4,2.0E-4,3.0E-4,0.0247,1,1,0,0,0
91713,10262.19,8248.72,35.4267907,-5.207153,7.96,8,15.0156,14.805,14.6511,14.3102,14.244,2.0E-4,1.0E-4,2.0E-4,1.0E-4,2.0E-4,0.0227,0,0,0,0,0
92842,13358.55,8179.43,35.2661492,-5.2107049,6.86,8,15.7153,15.189,14.8782,14.6164,14.576,3.0E-4,2.0E-4,2.0E-4,2.0E-4,2.0E-4,0.0214,0,0,0,0,0
99162,5489.89,8839.52,35.6743701,-5.176592,11.32,8,14.8803,14.189,14.0206,13.7094,13.6133,2.0E-4,1.0E-4,1.0E-4,1.0E-4,1.0E-4,0.0233,0,0,0,0,0
100923,569.21,9005.79,35.92963,-5.1678637,16.54,8,17.2612,15.5455,14.8513,14.3888,14.1416,0.0013,2.0E-4,2.0E-4,2.0E-4,3.0E-4,0.0257,2,2,2,2,2
120103,7461.75,10479.04,35.5720586,-5.0919101,10.04,8,16.5199,15.0433,14.4925,13.9584,13.9228,5.0E-4,1.0E-4,1.0E-4,1.0E-4,2.0E-4,0.0226,0,0,1,1,1
126166,12414.87,11112.66,35.3151413,-5.0591678,11.02,8,14.5395,14.1835,14.1085,13.7786,13.8634,2.0E-4,1.0E-4,1.0E-4,1.0E-4,2.0E-4,0.0213,0,0,0,0,0
127964,10477.92,10769.2,35.4156072,-5.0769273,22.53,8,22.1934,14.8116,14.5527,14.0402,17.9844,0.0377,1.0E-4,1.0E-4,2.0E-4,0.0042,0.0226,3,3,3,3,3
128851,473.99,11108.5,35.9344881,-5.0592238,6.83,8,15.9431,15.2495,14.9435,14.5368,14.4522,3.0E-4,2.0E-4,2.0E-4,2.0E-4,2.0E-4,0.0257,0,0,0,0,0
135652,10953.75,11865.79,35.3909318,-5.0202684,11.1,8,15.4337,14.6761,14.1405,13.7492,13.6586,3.0E-4,1.0E-4,1.0E-4,1.0E-4,2.0E-4,0.0217,0,0,0,0,0
136731,7142.19,11930.55,35.5886193,-5.0169126,9.75,8,15.3224,14.5831,14.3625,13.9788,14.0559,3.0E-4,1.0E-4,1.0E-4,1.0E-4,2.0E-4,0.0227,0,1,1,0,0
146967,17328.4,12611.85,35.0603373,-4.9816066,6.24,8,16.2143,15.2972,14.8967,14.5596,14.3802,4.0E-4,2.0E-4,2.0E-4,2.0E-4,2.0E-4,0.0219,0,0,0,0,0
147713,16771.1,12888.8,35.0892469,-4.967315,24.05,8,17.1923,15.599,14.9415,14.487,14.2356,0.0014,3.0E-4,2.0E-4,2.0E-4,4.0E-4,0.0222,2,2,2,2,2
153585,6833.52,13089.92,35.6046146,-4.9570094,8.93,8,15.2283,14.6062,14.4478,14.1001,14.1131,3.0E-4,1.0E-4,1.0E-4,1.0E-4,2.0E-4,0.0231,2,2,2,2,2
157329,6840.57,13375.71,35.6042457,-4.9422435,8.07,8,15.8567,15.043,14.5864,14.2655,14.1981,4.0E-4,2.0E-4,2.0E-4,1.0E-4,2.0E-4,0.0232,2,2,2,2,2
161399,8418.44,13760.2,35.5224166,-4.9223914,8.86,8,15.5316,14.8128,14.5682,14.1253,14.1637,3.0E-4,1.0E-4,2.0E-4,1.0E-4,2.0E-4,0.0231,2,3,3,3,2
167921,13486.42,14419.09,35.2596151,-4.8883236,200.68,8,19.7933,14.8918,14.2913,15.1843,18.3911,0.0145,2.0E-4,2.0E-4,5.0E-4,0.018,0.0223,19,19,19,19,19
167963,11656.62,14369.28,35.3544979,-4.8909185,7.25,8,15.0491,14.6825,14.394,14.4255,14.3121,3.0E-4,2.0E-4,2.0E-4,2.0E-4,2.0E-4,0.0222,2,2,2,2,2
168255,13490.66,14180.66,35.2593911,-4.9006424,10.5,8,20.3174,15.0489,14.7705,14.9268,16.0056,0.0054,2.0E-4,2.0E-4,2.0E-4,7.0E-4,0.0225,3,3,3,3,3
172724,15203.27,14794.27,35.1705986,-4.8689081,9.44,8,15.1791,14.7606,14.4288,14.1313,14.0873,3.0E-4,2.0E-4,2.0E-4,1.0E-4,2.0E-4,0.0218,2,2,2,2,2
177580,5707.93,15218.1,35.6629521,-4.8470399,7.71,8,15.3497,14.933,14.6025,14.3873,14.0323,3.0E-4,1.0E-4,1.0E-4,1.0E-4,2.0E-4,0.0258,0,0,0,0,0
177629,7609.78,15135.39,35.5643397,-4.851336,8.36,8,16.0774,15.0637,14.5798,14.2449,14.0634,4.0E-4,2.0E-4,2.0E-4,2.0E-4,2.0E-4,0.0247,0,0,0,0,0
181320,17302.65,15467.09,35.0617639,-4.8340928,8.9,8,14.9912,14.5895,14.3838,14.1117,14.0166,2.0E-4,1.0E-4,2.0E-4,1.0E-4,2.0E-4,0.0206,0,0,0,0,0
184029,415.45,15495.88,35.9373536,-4.8325507,23.52,8,23.2933,14.393,14.9973,14.7257,99.0,0.1046,1.0E-4,2.0E-4,2.0E-4,99.0,0.0262,3,3,3,3,3
184333,415.91,15584.77,35.9373264,-4.8279586,11.9,8,16.5386,14.3548,14.4402,14.1456,14.5161,5.0E-4,1.0E-4,1.0E-4,1.0E-4,2.0E-4,0.0263,3,3,3,3,3
185950,1387.58,15784.17,35.8869418,-4.8176901,11.79,8,15.665,14.6229,14.1961,13.7479,13.7333,3.0E-4,1.0E-4,1.0E-4,1.0E-4,1.0E-4,0.0259,2,2,3,3,2
186244,417.64,15699.5,35.9372324,-4.8220312,17.1,8,18.7359,14.2922,14.8337,14.2984,15.19,0.0022,1.0E-4,2.0E-4,1.0E-4,4.0E-4,0.0264,3,3,3,3,3
190159,13852.39,16044.66,35.2406663,-4.8043329,6.86,8,15.7804,15.1407,14.9641,14.6639,14.6165,3.0E-4,2.0E-4,2.0E-4,2.0E-4,2.0E-4,0.022,0,1,1,1,0
190680,15312.25,16133.75,35.164979,-4.7997021,12.68,8,14.5039,14.0851,14.2567,13.6993,13.7914,2.0E-4,1.0E-4,1.0E-4,1.0E-4,1.0E-4,0.0217,0,0,0,0,0
195487,6161.54,16613.12,35.6394113,-4.7749736,8.5,8,14.8325,14.5258,14.3356,14.2059,14.0672,2.0E-4,1.0E-4,1.0E-4,1.0E-4,2.0E-4,0.0257,0,0,0,0,0
195533,9090.81,16274.17,35.4875433,-4.7925088,66.97,8,21.9962,15.5971,14.9069,14.9139,99.0,0.0365,2.0E-4,2.0E-4,3.0E-4,99.0,0.0252,3,3,3,3,3
196084,11438.36,16072.39,35.365828,-4.8029281,10.74,8,22.3117,14.5461,14.7386,14.58,16.6191,0.0471,1.0E-4,2.0E-4,2.0E-4,0.0012,0.0226,51,51,51,51,51
198338,11236.98,16692.68,35.3762737,-4.7708827,6.53,8,15.4832,15.0838,14.8989,14.6515,14.4477,3.0E-4,2.0E-4,2.0E-4,2.0E-4,2.0E-4,0.0234,0,0,1,0,0
199071,5175.76,16988.6,35.6905119,-4.7555592,10.06,8,15.4037,14.6619,14.0264,13.8505,13.5187,3.0E-4,1.0E-4,1.0E-4,1.0E-4,1.0E-4,0.0259,0,0,0,0,0
199464,1075.16,16845.13,35.9031009,-4.7628673,8.56,8,15.0625,14.696,14.5077,14.2632,14.1966,2.0E-4,1.0E-4,1.0E-4,1.0E-4,2.0E-4,0.0265,0,1,1,1,0
200939,8226.61,17011.89,35.5323446,-4.7543912,9.09,8,14.9491,14.5449,14.2826,14.0882,14.0689,2.0E-4,1.0E-4,1.0E-4,1.0E-4,2.0E-4,0.0262,0,0,0,0,0
