USNO-B1.0|RAJ2000|DEJ2000|e_RAJ2000|e_DEJ2000|Epoch|pmRA|pmDE|Ndet|B1mag|R1mag|B2mag|R2mag|Imag
0624-0053526|053.248959|-27.569973|999|999|1976.4|     0|     0|2|     |19.77|     |19.86|
0624-0053527|053.251059|-27.522317|784|380|1974.8|     0|     0|2|     |19.71|     |     |23.83
0624-0053528|053.251320|-27.531356|216|129|1989.9|     0|     0|3|     |     |20.40|19.30|18.72
0624-0053529|053.253056|-27.570692| 59|252|1991.1|    12|    16|3|     |     |20.17|19.31|18.72
0624-0053530|053.253717|-27.570648|398| 19|1986.8|     0|     0|2|     |     |20.26|19.31|
0624-0053531|053.254034|-27.563656| 97|345|1984.9|     0|     0|2|     |     |19.68|23.18|
0624-0053532|053.255762|-27.548406|164| 45|1987.4|     0|     0|2|     |     |20.27|19.82|
0624-0053533|053.255928|-27.552631|480|137|1989.9|     2|    36|3|     |     |18.95|23.54|18.51
0624-0053534|053.255967|-27.592375| 73|276|1982.7|     6|    20|4|     |19.38|20.03|19.72|17.98
0624-0053535|053.256262|-27.592403|230|325|1995.9|     0|     0|2|     |     |     |19.31|18.64
0624-0053536|053.258942|-27.532120|128|240|1987.4|     0|     0|2|     |     |19.95|19.85|
0624-0053537|053.259314|-27.542412|999|344|1979.8|  -212|   -50|4|24.33|     |18.32|18.80|18.93
0624-0053538|053.260187|-27.542173| 79|150|1998.4|     0|     0|2|     |     |     |19.81|18.72
0624-0053539|053.260334|-27.584075| 69| 25|1989.5|   -16|    14|3|     |     |20.10|18.59|18.61
0624-0053540|053.261267|-27.542473|298|540|1980.5|   384|   -66|3|     |19.58|     |18.86|18.92
0624-0053541|053.261403|-27.567848|999|999|1982.6|  -318|   208|3|23.51|     |     |19.08|18.46
0624-0053542|053.261725|-27.568231|448|999|1989.9|   116|   -20|3|     |     |20.04|19.04|18.23
0624-0053543|053.262695|-27.520095|248|114|1998.4|     0|     0|2|     |     |     |19.71|18.43
0624-0053544|053.265259|-27.560148|999|999|1995.9|     0|     0|2|     |     |     |23.76|18.53
0624-0053545|053.269978|-27.550306|101|229|1987.3|     0|     0|2|     |     |18.29|19.75|
0624-0053546|053.270070|-27.550673|620|999|1982.6|    18|  -440|3|20.70|     |     |19.12|18.66
0624-0053547|053.272303|-27.597837|364|472|1982.7|   -42|    -8|4|     |19.52|20.10|19.64|18.47
0624-0053548|053.272678|-27.520025|999|999|1976.9|     0|     0|3|     |19.91|19.95|19.87|
0624-0053549|053.272684|-27.598056| 72|203|1980.5|    -8|   -88|3|     |19.67|     |19.28|18.88
0624-0053550|053.273159|-27.596600|569|999|1987.8|   358|   698|3|     |     |20.07|19.29|18.79
0624-0053551|053.273650|-27.565950|999|999|1987.7|     0|     0|2|     |     |19.01|     |16.36
0624-0053552|053.274425|-27.543056|292|999|1977.9|     0|     0|2|23.63|     |     |     |18.51
0624-0053553|053.274987|-27.553937| 77| 52|1991.5|    -8|    28|3|     |     |18.85|19.87|18.72
0624-0053554|053.275462|-27.508100|999|999|1982.3|  -346|  -250|4|23.81|     |20.00|19.06|18.72
0624-0053555|053.275989|-27.507689|186|215|1987.4|     0|     0|2|     |     |18.32|19.79|
0624-0053556|053.277014|-27.589975|999|999|1992.8|     0|     0|2|     |     |     |24.16|15.44
0624-0053557|053.277970|-27.567031|713|999|1987.9|     0|     0|3|     |     |19.49|23.14|16.42
0624-0053558|053.282148|-27.590403|589|999|1985.8|     0|     0|2|     |     |18.85|     |14.57
0624-0053559|053.282537|-27.557592| 71| 76|1976.1|     0|     0|5|17.16|15.60|17.84|15.65|15.17
0624-0053560|053.283812|-27.564439|109|191|1979.8|     0|     0|4|     |19.89|20.12|19.28|18.34
0624-0053561|053.283837|-27.564206|574|784|1991.6|  -274|   464|3|     |     |19.17|19.67|18.26
0624-0053562|053.284687|-27.588970|261|999|1985.8|     0|     0|2|     |     |19.78|     |16.83
0624-0053563|053.285545|-27.551695|999|999|1981.3|     0|     0|4|20.87|     |19.70|23.15|18.38
0624-0053564|053.287264|-27.510742|258| 46|1976.1|     2|    10|5|19.42|18.08|19.17|18.27|17.79
0624-0053565|053.288384|-27.565023|168|999|1974.9|     0|     0|2|     |19.69|     |     |15.65
0624-0053566|053.291603|-27.502228| 64|842|1989.9|   -54|    16|3|     |     |20.35|18.34|18.34
0624-0053567|053.291892|-27.502725|971|375|1998.4|     0|     0|2|     |     |     |19.87|18.65
0624-0053568|053.292698|-27.551778|567|129|1979.8|     0|     0|4|20.91|     |20.09|19.30|18.93
0624-0053569|053.296737|-27.534964|999|999|1966.8|     0|     0|2|     |19.20|19.72|     |
0624-0053570|053.297125|-27.573542|999|502|1989.8|  -822|   -14|3|     |     |19.87|19.27|18.60
0624-0053571|053.299448|-27.575475|369|999|1989.8|  -330|  -384|3|     |     |19.67|19.31|18.36
0624-0053572|053.299473|-27.522481| 50| 80|1977.3|     0|     0|5|18.63|17.69|18.86|17.96|18.03
0624-0053573|053.300223|-27.564573|999|999|1980.5|   230|  -208|3|24.51|     |     |19.12|16.07
0624-0053574|053.300778|-27.564117| 82|999|1982.6|    40|   176|4|20.95|     |19.70|19.54|18.72
0624-0053575|053.301475|-27.573537| 22|730|1987.4|     0|     0|2|     |     |20.17|19.74|
0624-0053576|053.302023|-27.565128|999|999|1985.7|     0|     0|2|     |     |18.69|     |15.12
0624-0053577|053.302203|-27.573614|899|730|1983.6|  -188|    30|4|     |18.45|20.16|18.90|18.36
0624-0053578|053.302864|-27.544062|999|999|1986.8|     0|     0|2|     |     |19.52|19.27|
0624-0053579|053.303167|-27.573464|608|234|1991.1|   712|    16|3|     |     |20.12|19.29|18.70
0624-0053580|053.303689|-27.545170|118| 33|1977.3|     0|     0|5|19.99|19.20|19.68|19.48|18.71
0624-0053581|053.304228|-27.573475| 53| 69|1974.8|     0|     0|2|     |19.37|     |     |17.03
0624-0053582|053.304300|-27.524278|999|716|1989.5|  -358|   336|3|     |     |19.33|19.83| 9.88
0624-0053583|053.304742|-27.524125|999|999|1985.8|     0|     0|2|     |     |19.86|     | 9.62
0624-0053584|053.304781|-27.535575|505|514|1973.9|     0|     0|2|23.19|     |     |18.70|
0624-0053585|053.305020|-27.517423|999|980|1987.7|     0|     0|2|     |     |19.41|     |10.54
0624-0053586|053.305062|-27.518023|999|439|1985.8|     0|     0|2|     |     |19.38|     |15.26
0624-0053587|053.305156|-27.536095|999|999|1974.9|     0|     0|2|23.47|     |     |     |13.71
0624-0053588|053.305231|-27.535912|135|153|1976.1|    16|   -30|5|20.40|18.39|20.05|18.31|17.71
0624-0053589|053.305767|-27.501725|999|999|1987.9|     0|     0|3|     |     |19.31|17.85| 9.07
0624-0053590|053.306284|-27.529242| 26|235|1974.9|     0|     0|2|     |19.91|     |     |15.34
0624-0053591|053.307103|-27.556967|999|999|1987.7|     0|     0|2|     |     |19.17|     | 9.32
0624-0053592|053.308145|-27.570012| 90|999|1975.2|   -88|  -464|3|     |19.77|20.07|19.10|
0624-0053593|053.308398|-27.580870|363|999|1984.8|     0|     0|2|     |     |20.07|18.94|
0624-0053594|053.308467|-27.578703|469|384|1987.7|     0|     0|2|     |     |20.16|     |17.81
0624-0053595|053.308514|-27.566170|104|457|1992.8|   -10|   638|3|     |     |20.02|19.87|18.39
0624-0053596|053.308531|-27.580398|593|999|1986.8|     0|     0|2|     |     |20.25|18.93|
0624-0053597|053.308614|-27.573609|  0|  0|2000.0|    -8|     2|0|11.66|10.00|11.05| 9.94| 9.49
0624-0053598|053.308698|-27.580614|180|999|1991.6|     0|     0|3|     |     |20.06|19.86|17.93
0624-0053599|053.308739|-27.565278|426|999|1976.5|     0|     0|3|     |19.42|20.25|19.26|
0624-0053600|053.309087|-27.517806|181| 35|1984.9|     0|     0|2|     |     |18.36|23.14|
0624-0053601|053.311584|-27.584925|168|110|1995.9|     0|     0|2|     |     |     |17.62|18.69
0624-0053602|053.312059|-27.531150| 43|179|1975.2|   -18|   -14|3|     |19.41|20.40|19.31|
0624-0053603|053.312309|-27.531175| 93| 43|1982.6|     0|     0|4|     |18.95|20.03|19.36|18.33
0624-0053604|053.313984|-27.573600|999|534|1988.8|     0|     0|2|     |     |19.53|     |16.96
0624-0053605|053.314189|-27.573509|329|328|1982.3|    74|    -4|4|     |18.43|20.00|18.82|18.67
0624-0053606|053.314248|-27.581139|999|999|1985.8|     0|     0|2|     |     |18.24|     |17.65
0624-0053607|053.315128|-27.557487| 95|117|1976.1|     6|   -16|5|19.61|16.57|19.17|16.57|15.99
0624-0053608|053.315412|-27.573387|354|510|1989.9|  -566|  -140|3|     |     |20.37|19.27|18.52
0624-0053609|053.315834|-27.557437|999|184|1973.9|     0|     0|2|23.66|     |     |17.21|
0624-0053610|053.315912|-27.572914|999|999|1990.8|     0|     0|2|     |     |20.06|     |18.14
0624-0053611|053.315959|-27.573434|886|351|1982.6|     0|     0|4|     |19.97|19.98|19.33|18.72
0624-0053612|053.316787|-27.572542|183|400|1983.6|    48|    22|4|     |19.10|20.16|19.73|17.98
0624-0053613|053.317206|-27.572839| 89|999|1989.5|    54|    98|3|     |     |20.40|19.13|17.87
0624-0053614|053.317506|-27.573570|185| 37|1989.8|   128|  -116|3|     |     |19.93|19.17|18.54
0624-0053615|053.317692|-27.573692| 96|109|1991.6|  -218|  -266|3|     |     |20.04|19.53|18.51
0624-0053616|053.318237|-27.586923|899|350|1973.9|     0|     0|2|23.51|     |     |23.45|
0624-0053617|053.318250|-27.585528|999|999|1992.8|     0|     0|2|     |     |     |18.48|18.37
0624-0053618|053.319028|-27.573792| 40|127|1989.8|     0|     0|3|     |     |19.96|18.28|18.62
0624-0053619|053.319789|-27.573750|580|624|1990.8|     0|     0|2|     |     |19.29|     |18.59
0624-0053620|053.319975|-27.573492|147|746|1991.6|  -514|  -386|3|     |     |19.79|19.41|18.71
0624-0053621|053.320184|-27.544284|775|999|1974.9|     0|     0|2|     |19.90|     |     |17.54
0624-0053622|053.322598|-27.566664|573|313|1975.2|   -78|    20|3|20.76|     |20.04|19.26|
0624-0053623|053.322614|-27.516206|999|999|1981.3|  -234|   160|4|23.53|     |19.36|19.31|18.71
0624-0053624|053.323056|-27.566809|117|273|1968.5|   -16|   -12|3|20.19|18.97|     |     |18.89
0624-0053625|053.323320|-27.516653|604|642|1991.6|     0|     0|3|     |     |20.20|19.87|18.71
0624-0053626|053.323556|-27.539373| 22|460|1984.9|     0|     0|2|     |     |19.33|23.17|
0624-0053627|053.324031|-27.515964|999|999|1998.4|     0|     0|2|     |     |     |19.31|18.16
0624-0053628|053.324759|-27.574234|655|999|1987.7|     0|     0|2|     |     |19.10|     |17.88
0624-0053629|053.324806|-27.560909|527|204|1984.9|     0|     0|2|     |     |20.25|18.09|
0624-0053630|053.325767|-27.531492|213|999|1976.5|   -92|  -176|3|     |19.36|19.19|19.25|
0624-0053631|053.326225|-27.530914|122|197|1989.4|   -40|    30|3|     |     |18.10|19.50|18.91
0624-0053632|053.328745|-27.583581|173| 37|1989.9|    26|    16|3|     |     |19.26|18.91|18.58
0624-0053633|053.329348|-27.591995|179|118|1977.3|     0|     0|5|19.65|17.99|18.75|17.49|17.65
0624-0053634|053.330431|-27.523670|999|999|1973.9|     0|     0|2|20.26|     |     |18.55|
0624-0053635|053.330528|-27.599914| 44| 75|1986.8|     0|     0|2|     |     |19.76|17.99|
0624-0053636|053.330795|-27.599825| 98|228|1989.4|     0|     0|3|     |     |18.73|19.86|18.44
0624-0053637|053.333398|-27.584095|999|384|1982.6|  -458|   112|3|     |19.70|     |17.86|18.44
0624-0053638|053.336387|-27.575625| 23| 13|1989.9|   -30|     4|3|     |     |20.40|19.24|18.57
0624-0053639|053.336998|-27.577948|999|999|1975.9|   -78|   414|3|     |20.30|20.40|     |18.59
0624-0053640|053.337320|-27.528906|999|527|1976.9|  -208|    92|3|     |15.88|19.84|19.85|
0624-0053641|053.337492|-27.528081|999|999|1982.3|  -182|   208|4|     |16.47|19.07|23.02|18.67
0624-0053642|053.337889|-27.568181|203|249|1984.9|     0|     0|2|     |     |19.87|19.12|
0624-0053643|053.338189|-27.568206| 75|214|1989.3|     0|     0|2|     |     |20.00|19.56|
0624-0053644|053.339531|-27.561437| 79|134|1975.1|   -14|     4|5|18.98|17.56|19.20|18.44|18.06
0624-0053645|053.339814|-27.516889|115|220|1975.1|   -12|     6|5|19.63|19.52|19.60|19.17|18.85
0624-0053646|053.340025|-27.516984|235|629|1974.8|     0|     0|2|     |18.63|     |     |18.95
0624-0053647|053.341759|-27.513912|434|275|1984.8|     0|     0|2|     |     |20.02|19.30|
0624-0053648|053.343073|-27.513967|999|299|1989.4|     0|     0|3|     |     |20.06|19.57|18.77
0624-0053649|053.345339|-27.574475|151|179|1976.3|   -28|    16|5|19.92|19.41|19.54|19.14|18.65
0624-0053650|053.347773|-27.517995|811|110|1987.3|     0|     0|2|     |     |19.88|19.76|
0624-0053651|053.347895|-27.514098|  0|  0|2000.0|    16|    26|0|12.27|11.11|11.89|11.07|10.73
0624-0053652|053.348523|-27.591095| 68|444|1979.8|   -20|    -8|4|     |19.46|19.63|19.27|18.58
0624-0053653|053.348659|-27.549181|398|689|1986.8|     0|     0|2|     |     |19.29|23.11|
0624-0053654|053.349567|-27.503731|999|999|1975.2|     0|     0|3|     |19.93|20.14|18.35|
0624-0053655|053.350342|-27.504020|379| 94|1991.5|   -30|    18|3|     |     |19.16|19.85|18.69
0624-0053656|053.351012|-27.551787|206|259|1981.4|    38|    -4|4|     |20.12|19.38|19.24|18.17
0624-0053657|053.351423|-27.559164|232|244|1989.8|     0|     0|3|     |     |23.29|18.21|18.68
0624-0053658|053.351817|-27.551978|999|280|1987.8|     0|     0|3|     |     |19.30|19.27|18.57
0624-0053659|053.351917|-27.514228|999|715|1985.8|     0|     0|2|     |     |20.33|     |18.71
0624-0053660|053.352203|-27.513878| 16|105|1991.6|  -282|    80|3|     |     |20.35|19.81|18.71
0624-0053661|053.354709|-27.572262|733|999|1991.6|   -28|   580|3|     |     |18.90|19.87|16.80
0624-0053662|053.355003|-27.572737|111| 61|1979.8|     0|     0|4|     |19.39|20.10|19.07|18.60
0624-0053663|053.355898|-27.587248|999|999|1963.2|  -252|   170|3|20.92|19.02|19.20|     |
0624-0053664|053.356948|-27.523825|270|130|1981.4|     0|     0|4|     |19.39|20.38|19.31|18.66
0624-0053665|053.357334|-27.514898|999|999|1966.9|     0|     0|2|     |19.58|19.85|     |
0624-0053666|053.357864|-27.513634| 87|280|1975.1|     0|     0|5|20.44|18.13|20.21|18.66|17.82
0624-0053667|053.359884|-27.589459| 89|110|1975.1|     0|     0|5|20.35|17.81|19.16|17.72|17.60
0624-0053668|053.364864|-27.517506|999|999|1979.8|     0|     0|4|23.16|     |20.40|19.23|17.73
0624-0053669|053.365259|-27.582209|175| 16|1975.1|     2|    20|5|19.70|17.24|19.59|17.60|16.52
0624-0053670|053.366437|-27.505723| 88|389|1982.7|     0|     0|4|     |19.29|20.40|19.75|18.66
0624-0053671|053.366492|-27.505914|354|250|1992.8|     0|     0|2|     |     |     |19.28|18.94
0624-0053672|053.366817|-27.507403|194|179|1976.1|     0|     0|5|20.15|18.89|19.88|19.13|18.80
0624-0053673|053.370742|-27.579709|151|118|1979.8|   -10|   -14|4|     |19.67|20.39|19.31|18.17
0624-0053674|053.372934|-27.579800|999|516|1981.4|     0|     0|4|     |19.43|18.92|18.71|18.60
0624-0053675|053.373320|-27.515337|484|114|1979.8|   -24|    18|4|     |19.33|20.38|19.31|23.72
0624-0053676|053.374831|-27.591081|135| 41|1975.1|     0|     0|5|16.45|14.58|17.14|14.92|14.22
0624-0053677|053.376039|-27.547048| 14| 12|1989.8|    80|    66|3|     |     |19.16|19.20|18.72
0624-0053678|053.376106|-27.547303|795| 57|1991.5|     0|     0|3|     |     |19.93|19.78|18.59
0624-0053679|053.376642|-27.533212|254|668|1989.9|   -54|     0|3|     |     |19.87|18.81|18.68
0624-0053680|053.377098|-27.577359| 39| 39|1989.9|   -12|    30|3|     |     |20.39|19.20|18.71
0624-0053681|053.377203|-27.569520|999|274|1987.4|     0|     0|2|     |     |20.22|19.83|
0624-0053682|053.377942|-27.575503| 37| 66|1989.9|     0|     0|3|     |     |20.37|19.28|18.57
0624-0053683|053.378559|-27.575148|806|625|1976.4|     0|     0|2|     |19.11|     |19.76|
0624-0053684|053.380403|-27.580639|999|140|1987.7|     0|     0|2|     |     |19.96|     |17.35
0624-0053685|053.380667|-27.511820|179|282|1979.8|     0|     0|4|     |18.24|20.36|19.08|17.30
0624-0053686|053.383531|-27.595045|240|121|1979.8|   -10|    38|4|     |19.28|20.27|19.28|18.74
0624-0053687|053.383759|-27.502014| 88|252|1979.8|     0|     0|4|     |17.92|19.88|18.49|18.02
0624-0053688|053.385762|-27.593950|160| 77|1991.1|    38|    22|3|     |     |19.35|19.27|18.35
0624-0053689|053.386848|-27.567909|999|673|1979.8|     0|     0|4|     |20.02|23.22|18.24|18.94
0624-0053690|053.387267|-27.528970|999|999|1966.8|     0|     0|2|     |20.19|19.74|     |
0624-0053691|053.389503|-27.523659|999|105|1979.1|   134|  -476|3|23.02|     |19.76|     |18.45
0624-0053692|053.392225|-27.573573|106|254|1990.8|     0|     0|2|     |     |19.62|     |18.51
0624-0053693|053.393298|-27.552098|999|999|1989.8|     0|     0|3|     |     |19.08|17.49|18.42
0624-0053694|053.394839|-27.557450|496|999|1966.9|     0|     0|2|20.17|     |18.32|     |
0624-0053695|053.395742|-27.546059|447| 25|1976.4|     0|     0|2|     |19.90|     |19.56|
0624-0053696|053.396475|-27.545564|631| 11|1975.2|    38|    36|3|     |19.35|19.20|18.25|
0624-0053697|053.397756|-27.503195|213|123|1975.1|     0|     0|5|20.66|18.54|20.34|18.77|18.18
0624-0053698|053.398189|-27.547148|999|449|1973.9|     0|     0|2|     |19.79|     |18.13|
0624-0053699|053.398478|-27.512198|160|268|1979.8|     0|     0|4|     |19.25|20.26|19.30|18.59
0624-0053700|053.399281|-27.548381|999|999|1978.2|    66|  -436|3|23.44|     |19.68|19.87|
0624-0053701|053.403331|-27.519248| 53|125|1987.4|     0|     0|2|     |     |19.87|19.68|
0624-0053702|053.404742|-27.539834|999|999|1976.9|   300|   -34|3|     |19.60|19.62|19.56|
0624-0053703|053.406020|-27.552081|999|999|1985.7|     0|     0|2|     |     |17.71|     | 8.72
0624-0053704|053.407206|-27.556720|311|285|1991.1|     0|     0|3|     |     |19.47|19.13|18.72
0624-0053705|053.408923|-27.538900|581|236|1989.9|     0|     0|3|     |     |20.12|18.58|18.68
0624-0053706|053.411739|-27.545867|425|999|1989.9|     0|     0|3|     |     |18.28|17.53|18.71
0624-0053707|053.411812|-27.545367|119|130|1989.8|   -36|    10|3|     |     |19.24|19.29|18.38
0624-0053708|053.412175|-27.573889|999|999|1989.9|   624|   -66|3|     |     |18.95|23.25|18.65
0624-0053709|053.412228|-27.575414| 57|106|1975.1|    -6|   -16|5|19.02|17.27|18.86|17.82|17.43
0624-0053710|053.413331|-27.507753|999| 86|1979.1|   -60|   404|3|     |19.56|19.99|     |18.70
0624-0053711|053.413523|-27.593125|304|112|1975.1|    -2|    16|5|19.98|17.78|19.69|18.57|18.37
0624-0053712|053.414053|-27.509312|903|999|1976.8|     0|     0|5|19.91|19.60|20.26|19.80|18.86
0624-0053713|053.414506|-27.508814|150|162|1975.1|     0|     0|5|20.04|17.18|18.70|16.34|16.74
0624-0053714|053.415131|-27.509084|393|685|1969.6|     0|     0|3|19.90|19.29|     |19.78|
0624-0053715|053.416400|-27.554020| 77|107|1975.1|     0|     0|5|17.50|16.43|18.33|17.02|16.76
0624-0053716|053.417059|-27.541756|225| 77|1989.8|     0|     0|3|     |     |19.09|18.65|18.55
0624-0053717|053.420512|-27.523439|999|999|1964.5|  -338|  -540|3|19.50|18.90|19.62|     |
0624-0053718|053.420562|-27.513253|356| 87|1979.8|     0|    40|4|     |19.23|20.31|19.31|18.27
0624-0053719|053.421525|-27.575037|115|999|1966.8|     0|     0|2|     |20.15|19.96|     |
0624-0053720|053.421875|-27.561753|999|745|1988.8|     0|     0|2|     |     |19.96|     |18.30
0624-0053721|053.422542|-27.504114|169|441|1982.3|   -30|     2|4|     |18.96|20.26|19.29|18.72
0624-0053722|053.422548|-27.538278|999|865|1989.3|     0|     0|2|     |     |19.37|23.68|
0624-0053723|053.425037|-27.516467|239|316|1975.1|   -24|    20|5|19.11|18.11|17.14|16.23|17.09
0624-0053724|053.425953|-27.543653|999|999|1963.2|     0|     0|3|20.54|19.78|19.27|     |
0624-0053725|053.427206|-27.527645|164|840|1998.4|     0|     0|2|     |     |     |19.68|18.57
0624-0053726|053.427556|-27.527703|999|999|1982.6|   342|    36|3|     |19.57|     |19.03|18.35
0624-0053727|053.427798|-27.592987|999|999|1989.9|     0|     0|3|     |     |20.30|17.68|18.48
0624-0053728|053.428175|-27.513414|212| 69|1987.4|     0|     0|2|     |     |19.92|19.86|
0624-0053729|053.430992|-27.512409|999|999|1982.6|  -124|   230|4|     |19.77|18.29|19.84|18.47
0624-0053730|053.431373|-27.570439|171|218|1976.3|     0|     0|5|19.78|19.55|19.81|19.27|18.71
0624-0053731|053.431723|-27.510373|458|999|1963.2|   474|   520|3|19.78|17.34|19.95|     |
0624-0053732|053.431784|-27.570987|518|999|1998.4|     0|     0|2|     |     |     |19.82|18.71
